name,time,air_Pressure_mH2o,air_Temp_float,airtime,batt,channel,coding_rate,counter,data_rate,dev_id,dist,dist2,frequency,gateway_time,gateway_timestamp,gtw_id,hardware_serial,is_retry,modulation,payload_raw,port,rf_chain,rssi,snr,wat_Pressure_mH2o,wat_Temp_float,wat_level_mH2o
puhatu,1.60389E+18,-1,0,1.97E+09,2.96,2,04-May,0,SF12BW125,fipy_e1,25.05456352,,868.5,2020-10-28T12:47:15.58012Z,1.37E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,DCY9QL9vyEE/YyRBSZmhQQAAgL8AAAAA,1,0,-16,8.2,10.27423,20.19984627,
puhatu,1.60389E+18,-1,0,1.97E+09,2.95,5,04-May,0,SF12BW125,fipy_e1,24.72232628,,867.5,2020-10-28T13:17:17.412645Z,3.17E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,5BI9QFPHxUHobiRBHIGhQQAAgL8AAAAA,1,0,-12,10.2,10.27707672,20.18804169,
puhatu,1.60389E+18,-1,0,1.97E+09,3.27,2,04-May,0,SF12BW125,fipy_e1,26.24391556,,868.5,2020-10-28T13:47:17.513008Z,6.79E+08,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,jwxRQIrz0UEjjiRBaV6hQQAAgL8AAAAA,1,0,-15,9.2,10.28470135,20.17109871,
puhatu,1.60389E+18,-1,0,1.97E+09,3.35,7,04-May,0,SF12BW125,fipy_e1,23.77524757,,867.9,2020-10-28T14:17:17.861844Z,2.48E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,7ZxWQLUzvkHbiSRB9AWhQQAAgL8AAAAA,1,0,-17,10.8,10.28365612,20.1279068,
puhatu,1.6039E+18,-1,0,1.97E+09,3.35,3,04-May,0,SF12BW125,fipy_e1,25.87681007,,867.1,2020-10-28T14:47:19.410445Z,4.28E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,PmZWQLUDz0FXjSRBSb2gQQAAgL8AAAAA,1,0,-13,12.8,10.2845068,20.09242439,
puhatu,1.6039E+18,-1,0,1.97E+09,3.35,0,04-May,0,SF12BW125,fipy_e1,27.10773087,,868.1,2020-10-28T15:17:19.004659Z,1.79E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,xYlWQKLc2EH7jSRBm9ifQQAAgL8AAAAA,1,0,-16,12,10.2846632,19.98076439,
puhatu,1.6039E+18,-1,0,1.97E+09,3.35,2,04-May,0,SF12BW125,fipy_e1,25.34597015,,868.5,2020-10-28T15:47:18.607345Z,3.58E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,NpNWQIzEykE6iyRBN62gQQAAgL8AAAAA,1,0,-85,-17.2,10.28399086,20.08457756,
puhatu,1.6039E+18,-1,0,1.97E+09,3.35,2,04-May,0,SF12BW125,fipy_e1,25.0285759,,868.5,2020-10-28T16:17:17.955245Z,1.09E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,PHBWQIY6yEH7iCRBSvehQQAAgL8AAAAA,1,0,-16,9.8,10.2834425,20.24574661,
puhatu,1.6039E+18,-1,0,1.97E+09,3.35,0,04-May,0,SF12BW125,fipy_e1,23.27261543,,868.1,2020-10-28T16:47:18.113952Z,2.89E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,zldWQFEuukF3gyRBFiSiQQAAgL8AAAAA,1,0,-85,-15.5,10.28209591,20.26762009,
puhatu,1.60391E+18,-1,0,1.97E+09,3.35,1,04-May,0,SF12BW125,fipy_e1,23.90291977,,868.3,2020-10-28T17:17:18.75743Z,3.95E+08,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,X0RWQC45v0EFgCRBO0OiQQAAgL8AAAAA,1,0,-89,-15,10.28125477,20.28282738,
puhatu,1.60391E+18,-1,0,1.97E+09,3.35,1,04-May,0,SF12BW125,fipy_e1,24.0151329,,868.3,2020-10-28T17:47:18.311933Z,2.19E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,n3FWQP4ewEG/fCRB4y+iQQAAgL8AAAAA,1,0,-16,11.2,10.28045559,20.27338219,
puhatu,1.60391E+18,-1,0,1.97E+09,3.35,5,04-May,0,SF12BW125,fipy_e1,25.00472832,,867.5,2020-10-28T18:18:50.543509Z,4.09E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,5R5WQK8JyEFieiRBQzyiQQAAgL8AAAAA,1,0,-15,9.8,10.27987862,20.27942467,
puhatu,1.60391E+18,-1,0,1.97E+09,3.35,3,04-May,0,SF12BW125,fipy_e1,24.09506607,,867.1,2020-10-28T18:47:13.395511Z,1.49E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,1yBWQLLCwEE+cCRB1rmiQQAAgL8AAAAA,1,0,-89,-17.2,10.27740288,20.3407402,
puhatu,1.60391E+18,-1,0,1.97E+09,3.35,1,04-May,0,SF12BW125,fipy_e1,26.42606735,,868.3,2020-10-28T19:17:17.351693Z,3.30E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,LCRWQJZo00GaaiRB82GiQQAAgL8AAAAA,1,0,-89,-15,10.27602577,20.29782677,
puhatu,1.60391E+18,-1,0,1.97E+09,3.34,4,04-May,0,SF12BW125,fipy_e1,23.85797691,,867.3,2020-10-28T19:47:18.046608Z,8.04E+08,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,XABWQCPdvkGsYyRBPMShQQAAgL8AAAAA,1,0,-15,12.8,10.27433395,20.22081757,
puhatu,1.60392E+18,-1,0,1.97E+09,3.34,6,04-May,0,SF12BW125,fipy_e1,26.2872963,,867.7,2020-10-28T20:17:19.254105Z,2.61E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,F/FVQGJM0kF5XCRBnRGhQQAAgL8AAAAA,1,0,-16,13.5,10.27257633,20.13360023,
puhatu,1.60392E+18,-1,0,1.97E+09,3.34,1,04-May,0,SF12BW125,fipy_e1,25.23935127,,868.3,2020-10-28T20:47:18.159174Z,1.10E+08,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,0PBVQDHqyUG9UyRBr0WgQQAAgL8AAAAA,1,0,-15,13,10.27044392,20.03402519,
puhatu,1.60392E+18,-1,0,1.97E+09,3.34,2,04-May,0,SF12BW125,fipy_e1,26.01706505,,868.5,2020-10-28T21:17:17.50664Z,1.91E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,F/FVQPMi0EGeUyRBNEqfQQAAgL8AAAAA,1,0,-17,8.5,10.27041435,19.91123199,
puhatu,1.60392E+18,-1,0,1.97E+09,3.34,2,04-May,0,SF12BW125,fipy_e1,25.11776352,,868.5,2020-10-28T21:47:21.924576Z,3.71E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,2MNVQC7xyEEAACDBAAAAAAAAgL8AAAAA,1,0,-89,-17,-10,0,
puhatu,1.60392E+18,-1,0,1.97E+09,3.34,3,04-May,0,SF12BW125,fipy_e1,24.29909515,,867.1,2020-10-28T22:17:18.676281Z,1.22E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,8tNVQIxkwkESViRB3zKfQQAAgL8AAAAA,1,0,-89,-17.2,10.27101326,19.8998394,
puhatu,1.60393E+18,-1,0,1.97E+09,3.34,6,04-May,0,SF12BW125,fipy_e1,24.80135727,,867.7,2020-10-28T23:17:18.457923Z,5.20E+08,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,eK5VQC5pxkFuQCRBiM2dQQAAgL8AAAAA,1,0,-16,13,10.2657299,19.72535706,
puhatu,1.60393E+18,-1,0,1.97E+09,3.34,1,04-May,0,SF12BW125,fipy_e1,24.62672806,,868.3,2020-10-28T23:48:49.928694Z,2.41E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,tJdVQIoDxUE7PSRBTHGeQQAAgL8AAAAA,1,0,-16,12,10.26494884,19.80532074,
puhatu,1.60393E+18,-1,0,1.97E+09,3.34,5,04-May,0,SF12BW125,fipy_e1,24.92286301,,867.5,2020-10-29T00:18:46.713206Z,4.21E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,1XpVQAZix0GJQCRBsfadQQAAgL8AAAAA,1,0,-15,9.8,10.26575565,19.74545479,
puhatu,1.60393E+18,-1,0,1.97E+09,3.33,1,04-May,0,SF12BW125,fipy_e1,24.53766441,,868.3,2020-10-29T00:47:12.239289Z,1.62E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,vGpVQCNNxEE5OiRB2o+dQQAAgL8AAAAA,1,0,-85,-15.8,10.26421452,19.69524002,
puhatu,1.60393E+18,-1,0,1.97E+09,3.34,2,04-May,0,SF12BW125,fipy_e1,27.11550331,,868.5,2020-10-29T01:17:18.76358Z,3.43E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,SHVVQI3s2EGmPSRBnRCeQQAAgL8AAAAA,1,0,-89,-17.2,10.26505089,19.75811195,
puhatu,1.60394E+18,-1,0,1.97E+09,3.33,0,04-May,0,SF12BW125,fipy_e1,23.93363571,,868.1,2020-10-29T01:47:19.137223Z,9.31E+08,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,2GtVQBZ4v0FjMiRBLROeQQAAgL8AAAAA,1,0,-17,10.5,10.26230145,19.75936317,
puhatu,1.60394E+18,-1,0,1.97E+09,3.33,2,04-May,0,SF12BW125,fipy_e1,22.8120079,,868.5,2020-10-29T02:17:17.724273Z,2.73E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,WWlVQP5+tkExKSRBV3qdQQAAgL8AAAAA,1,0,-85,-17,10.2600565,19.68473625,
puhatu,1.60394E+18,-1,0,1.97E+09,3.33,1,04-May,0,SF12BW125,fipy_e1,23.49432564,,868.3,2020-10-29T02:47:17.18469Z,2.34E+08,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,A2ZVQGH0u0EAAIC/AAAAAAAAgL8AAAAA,1,0,-14,13.8,-1,0,
puhatu,1.60394E+18,-1,0,1.97E+09,3.33,4,04-May,0,SF12BW125,fipy_e1,24.79531288,,867.3,2020-10-29T03:23:30.042428Z,2.41E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,lvVUQM1cxkEQNCRBCLWdQQAAgL8AAAAA,1,0,-12,8.2,10.26271057,19.71339417,
puhatu,1.60394E+18,-1,0,1.97E+09,3.33,3,04-May,0,SF12BW125,fipy_e1,24.96484375,,867.1,2020-10-29T03:47:12.140012Z,3.83E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,#NAME?,1,0,-89,-17,10.26358414,19.65175819,
puhatu,1.60395E+18,-1,0,1.97E+09,3.33,1,04-May,0,SF12BW125,fipy_e1,24.13129044,,868.3,2020-10-29T04:17:17.903147Z,1.34E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,ywtVQOIMwUFPNSRBjSedQQAAgL8AAAAA,1,0,-15,12.8,10.26301479,19.6443119,
puhatu,1.60395E+18,-1,0,1.97E+09,3.33,2,04-May,0,SF12BW125,fipy_e1,25.92528725,,868.5,2020-10-29T04:47:19.44419Z,3.14E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,Tf9UQP1mz0EAAADAAAAAAAAAgL8AAAAA,1,0,-83,-16,-2,0,
puhatu,1.60395E+18,-1,0,1.97E+09,3.33,7,04-May,0,SF12BW125,fipy_e1,27.03848648,,867.9,2020-10-29T05:17:18.852606Z,6.45E+08,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,CuZUQNJO2EE9OiRBmU6dQQAAgL8AAAAA,1,0,-18,13.5,10.26421833,19.66337776,
puhatu,1.60395E+18,-1,0,1.97E+09,3.33,1,04-May,0,SF12BW125,fipy_e1,24.97076416,,868.3,2020-10-29T05:47:18.765951Z,2.45E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,N9tUQCDEx0F1PiRBBIidQQAAgL8AAAAA,1,0,-89,-16,10.2652483,19.69141388,
puhatu,1.60395E+18,-1,0,1.97E+09,3.33,4,04-May,0,SF12BW125,fipy_e1,22.36188316,,867.3,2020-10-29T06:17:17.983982Z,4.24E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,DtJUQCPlskHdQSRB6DqeQQAAgL8AAAAA,1,0,-13,12.2,10.2660799,19.77876282,
puhatu,1.60395E+18,-1,0,1.97E+09,3.32,3,04-May,0,SF12BW125,fipy_e1,25.06500816,,867.1,2020-10-29T06:47:19.450091Z,1.75E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,YIxUQCOFyEF5RiRBUEKeQQAAgL8AAAAA,1,0,-89,-17.8,10.26720524,19.78237915,
puhatu,1.60396E+18,-1,0,1.97E+09,3.29,1,04-May,0,SF12BW125,fipy_e1,24.14958954,,868.3,2020-10-29T07:17:16.455171Z,3.55E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,6VFSQFwywUGfQyRB3L6dQQAAgL8AAAAA,1,0,-14,12.8,10.26650906,19.71819305,
puhatu,1.60396E+18,-1,0,1.97E+09,2.91,1,04-May,0,SF12BW125,fipy_e1,24.74564171,,868.3,2020-10-29T07:47:19.949034Z,1.06E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,m2s6QBP3xUGTHCRB8QKeQQAAgL8AAAAA,1,0,-16,12.8,10.25697613,19.75143623,
puhatu,1.60396E+18,-1,0,1.97E+09,2.92,6,04-May,0,SF12BW125,fipy_e1,25.20592117,,867.7,2020-10-29T08:17:19.270775Z,2.86E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,9vE6QLqlyUEFJCRBrhqfQQAAgL8AAAAA,1,0,-16,12.8,10.25879383,19.88802719,
puhatu,1.60396E+18,-1,0,1.97E+09,2.92,5,04-May,0,SF12BW125,fipy_e1,22.03828049,,867.5,2020-10-29T08:47:16.820347Z,3.59E+08,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,yAs7QGZOsEF2JiRB55CeQQAAgL8AAAAA,1,0,-15,9.5,10.25938988,19.8207531,
puhatu,1.60396E+18,-1,0,1.97E+09,2.91,4,04-May,0,SF12BW125,fipy_e1,23.87824821,,867.3,2020-10-29T09:39:03.45723Z,3.47E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,A086QKcGv0HNICRBneGeQQAAgL8AAAAA,1,0,-13,12.2,10.258008,19.86016273,
puhatu,1.60397E+18,-1,0,1.97E+09,2.91,4,04-May,0,SF12BW125,fipy_e1,27.07286072,,867.3,2020-10-29T10:48:02.309423Z,3.31E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,aTw6QDiV2EFtDyRB/+2eQQAAgL8AAAAA,1,0,-15,12.2,10.25376606,19.86620903,
puhatu,1.60397E+18,-1,0,1.97E+09,2.9,6,04-May,0,SF12BW125,fipy_e1,25.15789413,,867.7,2020-10-29T11:17:20.62848Z,7.72E+08,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,Aqk5QF5DyUGaByRBqCCfQQAAgL8AAAAA,1,0,-15,12.8,10.25185585,19.89094543,
puhatu,1.60397E+18,-1,0,1.97E+09,2.9,6,04-May,0,SF12BW125,fipy_e1,26.40995216,,867.7,2020-10-29T11:48:51.948188Z,2.66E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,fM45QJVH00EV/iNBrz6fQQAAgL8AAAAA,1,0,-16,13.2,10.24953175,19.90560722,
puhatu,1.60397E+18,-1,0,1.97E+09,3.31,5,04-May,0,SF12BW125,fipy_e1,24.63248253,,867.5,2020-10-29T12:18:45.793487Z,1.63E+08,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,NI9TQFMPxUEgLSRB4uWeQQAAgL8AAAAA,1,0,-13,9.5,10.26101685,19.86224747,
puhatu,1.60398E+18,-1,0,1.97E+09,3.3,5,04-May,0,SF12BW125,fipy_e1,24.82393074,,867.5,2020-10-29T13:18:51.435559Z,3.77E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,T0dTQGmXxkHNLCRB5ZSgQQAAgL8AAAAA,1,0,-15,9.2,10.26093769,20.07270241,
puhatu,1.60398E+18,-1,0,1.97E+09,3.3,5,04-May,0,SF12BW125,fipy_e1,25.9348259,,867.5,2020-10-29T13:47:13.862771Z,1.18E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,ezxTQIZ6z0F0KCRBpK+fQQAAgL8AAAAA,1,0,-14,9.8,10.25987625,19.96076202,
puhatu,1.60398E+18,-1,0,1.97E+09,3.3,4,04-May,0,SF12BW125,fipy_e1,27.31464005,,867.3,2020-10-29T14:17:19.182059Z,2.98E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,QzpTQGKE2kG3KiRBKeeeQQAAgL8AAAAA,1,0,-13,11,10.26042843,19.86287117,
puhatu,1.60398E+18,-1,0,1.97E+09,3.3,0,04-May,0,SF12BW125,fipy_e1,25.02800179,,868.1,2020-10-29T14:47:18.37555Z,4.85E+08,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,PQVTQFk5yEErKyRByI6fQQAAgL8AAAAA,1,0,-17,13.8,10.26053905,19.94471741,
puhatu,1.60398E+18,-1,0,1.97E+09,3.3,1,04-May,0,SF12BW125,fipy_e1,24.62870026,,868.3,2020-10-29T15:17:19.214324Z,2.29E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,jiFTQJQHxUEBLyRBlFygQQAAgL8AAAAA,1,0,-14,12.8,10.26147556,20.04520416,
puhatu,1.60399E+18,-1,0,1.97E+09,3.3,3,04-May,0,SF12BW125,fipy_e1,23.46792793,,867.1,2020-10-29T15:47:20.290159Z,4.09E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,dQxTQFG+u0ETMCRBEgyhQQAAgL8AAAAA,1,0,-14,12.8,10.26173687,20.13089371,
puhatu,1.60399E+18,-1,0,1.97E+09,3.3,5,04-May,0,SF12BW125,fipy_e1,24.65374184,,867.5,2020-10-29T16:17:18.426188Z,1.59E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,Zg5TQN06xUEtMiRBs8CgQQAAgL8AAAAA,1,0,-15,10.2,10.26224995,20.09409142,
puhatu,1.60399E+18,-1,0,1.97E+09,3.3,4,04-May,0,SF12BW125,fipy_e1,24.68301773,,867.3,2020-10-29T16:47:18.606608Z,3.39E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,ygpTQNJ2xUFrLCRBBNyfQQAAgL8AAAAA,1,0,-89,-15.2,10.26084423,19.9824295,
puhatu,1.60399E+18,-1,0,1.97E+09,3.3,7,04-May,0,SF12BW125,fipy_e1,24.87520599,,867.9,2020-10-29T17:17:17.739256Z,8.95E+08,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,OCNTQGwAx0EnKSRBIaKfQQAAgL8AAAAA,1,0,-18,13,10.26004696,19.95416451,
puhatu,1.60399E+18,-1,0,1.97E+09,3.3,1,04-May,0,SF12BW125,fipy_e1,27.40954018,,868.3,2020-10-29T17:48:51.108273Z,2.79E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,QexSQL1G20HmIiRBmjigQQAAgL8AAAAA,1,0,-85,-14.5,10.25852013,20.02763748,
puhatu,1.604E+18,-1,0,1.97E+09,3.3,1,04-May,0,SF12BW125,fipy_e1,25.69029617,,868.3,2020-10-29T18:17:12.548634Z,1.95E+08,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,P/ZSQLqFzUHWJCRBr+efQQAAgL8AAAAA,1,0,-16,11,10.25899315,19.98812675,
puhatu,1.604E+18,-1,0,1.97E+09,3.29,1,04-May,0,SF12BW125,fipy_e1,24.43741798,,868.3,2020-10-29T18:47:17.47781Z,2.00E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,ZMVSQNV/w0FEIiRBbr+fQQAAgL8AAAAA,1,0,-17,11.8,10.25836563,19.96847153,
puhatu,1.604E+18,-1,0,1.97E+09,3.29,1,04-May,0,SF12BW125,fipy_e1,25.17865944,,868.3,2020-10-29T19:17:19.197643Z,3.80E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,ybxSQOVtyUEPJSRB5ZWfQQAAgL8AAAAA,1,0,-89,-15.5,10.25904751,19.94819069,
puhatu,1.604E+18,-1,0,1.97E+09,3.29,2,04-May,0,SF12BW125,fipy_e1,25.59025383,,868.5,2020-10-29T19:47:19.531895Z,1.31E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,9qxSQNe4zEHoJyRBHSagQQAAgL8AAAAA,1,0,-89,-16.5,10.25974274,20.01861,
puhatu,1.604E+18,-1,0,1.97E+09,3.29,2,04-May,0,SF12BW125,fipy_e1,23.25234413,,868.5,2020-10-29T20:20:23.836794Z,3.29E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,akVSQM0EukF/KyRB+USgQQAAgL8AAAAA,1,0,-83,-18.2,10.26061916,20.03367805,
puhatu,1.604E+18,-1,0,1.97E+09,3.28,2,04-May,0,SF12BW125,fipy_e1,25.3093338,,868.5,2020-10-29T20:47:09.547062Z,6.02E+08,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,/SxSQIR5ykG1LCRB1qOfQQAAgL8AAAAA,1,0,-83,-17.2,10.2609148,19.95499802,
puhatu,1.60401E+18,-1,0,1.97E+09,3.28,2,04-May,0,SF12BW125,fipy_e1,24.61237717,,868.5,2020-10-29T21:17:16.555006Z,2.41E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,wjlSQCbmxEFwKiRBGPmeQQAAgL8AAAAA,1,0,-89,-16,10.26036072,19.87162781,
puhatu,1.60401E+18,-1,0,1.97E+09,3.28,1,04-May,0,SF12BW125,fipy_e1,25.29679298,,868.3,2020-10-29T21:48:50.136174Z,7.19E+06,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,VRdSQNVfykFnLCRBuryfQQAAgL8AAAAA,1,0,-89,-14.5,10.26084042,19.96715164,
puhatu,1.60401E+18,-1,0,1.97E+09,3.28,7,04-May,0,SF12BW125,fipy_e1,24.16640663,,867.9,2020-10-29T22:17:12.174773Z,1.71E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,cR1SQM1UwUFbMCRBrWOfQQAAgL8AAAAA,1,0,-16,12.2,10.26180553,19.92366982,
puhatu,1.60401E+18,-1,0,1.97E+09,3.28,5,04-May,0,SF12BW125,fipy_e1,22.62524796,,867.5,2020-10-29T22:47:17.328933Z,3.51E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,HwZSQIIAtUEVLyRBkZ+eQQAAgL8AAAAA,1,0,-14,10.5,10.26149464,19.82791328,
puhatu,1.60401E+18,-1,0,1.97E+09,3.28,3,04-May,0,SF12BW125,fipy_e1,26.47450638,,867.1,2020-10-29T23:17:18.683332Z,1.02E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,jxRSQMrL00HmLyRBTDSfQQAAgL8AAAAA,1,0,-89,-16.8,10.26169395,19.90053558,
puhatu,1.60402E+18,-1,0,1.97E+09,3.28,1,04-May,0,SF12BW125,fipy_e1,26.05168533,,868.3,2020-10-29T23:47:18.091604Z,2.82E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,OhFSQNpp0EFjLCRB9j+fQQAAgL8AAAAA,1,0,-89,-14.5,10.2608366,19.90623093,
puhatu,1.60402E+18,-1,0,1.97E+09,3.28,0,04-May,0,SF12BW125,fipy_e1,26.218256,,868.1,2020-10-30T00:17:17.156533Z,3.24E+08,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,IvdRQP2+0UHMKSRB6I+eQQAAgL8AAAAA,1,0,-18,13,10.26020432,19.82026672,
puhatu,1.60402E+18,-1,0,1.97E+09,3.28,4,04-May,0,SF12BW125,fipy_e1,24.80168533,,867.3,2020-10-30T00:47:20.21415Z,2.13E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,sfJRQNppxkEyLSRBTcGeQQAAgL8AAAAA,1,0,-13,13.2,10.26103401,19.84438515,
puhatu,1.60402E+18,-1,0,1.97E+09,3.28,2,04-May,0,SF12BW125,fipy_e1,24.40925217,,868.5,2020-10-30T01:17:18.447413Z,3.93E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,o+9RQCZGw0ENLyRBsTufQQAAgL8AAAAA,1,0,-89,-16.2,10.26148701,19.90414619,
puhatu,1.60402E+18,-1,0,1.97E+09,3.28,1,04-May,0,SF12BW125,fipy_e1,25.35143852,,868.3,2020-10-30T01:47:19.968517Z,1.43E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,XO9RQL/PykGoLiRB5bqeQQAAgL8AAAAA,1,0,-17,11,10.26139069,19.8412571,
puhatu,1.60402E+18,-1,0,1.97E+09,3.28,5,04-May,0,SF12BW125,fipy_e1,25.57376671,,867.5,2020-10-30T02:17:19.133303Z,3.23E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,3exRQBOXzEEkKyRBhFueQQAAgL8AAAAA,1,0,-13,10.2,10.26053238,19.79468536,
puhatu,1.60403E+18,-1,0,1.97E+09,3.28,1,04-May,0,SF12BW125,fipy_e1,23.08059311,,868.3,2020-10-30T02:48:50.838112Z,8.28E+08,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,ZbhRQA6luEF6MSRB9xqfQQAAgL8AAAAA,1,0,-85,-14.8,10.26207924,19.88816643,
puhatu,1.60403E+18,-1,0,1.97E+09,3.28,7,04-May,0,SF12BW125,fipy_e1,25.34675217,,867.9,2020-10-30T03:17:12.47298Z,2.53E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,nMRRQCbGykEfLyRBD92eQQAAgL8AAAAA,1,0,-17,14.2,10.26150417,19.85793877,
puhatu,1.60403E+18,-1,0,1.97E+09,3.28,6,04-May,0,SF12BW125,fipy_e1,24.69321632,,867.7,2020-10-30T03:47:18.01587Z,4.02E+07,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,1cFRQLWLxUFpKiRBTkSeQQAAgL8AAAAA,1,0,-16,11.8,10.26035404,19.7833519,
puhatu,1.60403E+18,-1,0,1.97E+09,3.28,5,04-May,0,SF12BW125,fipy_e1,25.39749146,,867.5,2020-10-30T04:17:19.604542Z,1.84E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,eJ1RQBAuy0FBNyRByteeQQAAgL8AAAAA,1,0,-15,10,10.26348972,19.85536575,
puhatu,1.60403E+18,-1,0,1.97E+09,3.28,3,04-May,0,SF12BW125,fipy_e1,24.95065689,,867.1,2020-10-30T04:47:17.345282Z,3.64E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,aKlRQPKax0EAAIC/AAAAAAAAgL8AAAAA,1,0,-16,12.5,-1,0,
puhatu,1.60404E+18,-1,0,1.97E+09,3.28,2,04-May,0,SF12BW125,fipy_e1,23.35320663,,868.5,2020-10-30T05:17:19.559978Z,1.15E+09,eui-b827ebfffefdad64,70B3D54996D56D23,TRUE,LORA,v51RQF7TukGDRSRBkKCeQQAAgL8AAAAA,1,0,-15,8.5,10.26697063,19.82839966,
